geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (440372.5193365198 6901655.409597995 0, 440368.5543146449 6901780.612732179 0, 440359.0740162109 6901890.759576695 0, 440359.4433493406 6901940.895325182 0, 440422.0415552481 6902007.087985369 0, 440474.7824573615 6902042.033720617 0)",103762120.0,103762101.0,2024-04-30 23:39:11+00:00,2024-04-30 23:41:58+00:00,['BRUSHING'],2024-04-30 23:39:14+00:00,2024-04-30 23:40:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440474.7824573615 6902042.033720617 0, 440580.0295526631 6902110.594622785 0, 440657.8210050477 6902231.34527143 0, 440789.2562628913 6902350.595533981 0, 440845.7006183706 6902372.110442935 0, 440906.8234192776 6902381.95566056 0, 440956.4950988509 6902378.854635976 0, 441040.3966746213 6902354.317202054 0)",103762133.0,103762120.0,2024-04-30 23:40:12+00:00,2024-04-30 23:42:58+00:00,['BRUSHING'],2024-04-30 23:40:15+00:00,2024-04-30 23:41:19+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438510.775145834 6901454.481116097 0, 438677.6009340737 6901436.393083978 0, 438878.5259495319 6901401.202246274 0)",103762644.0,103762639.0,2024-05-01 00:32:54+00:00,2024-05-01 00:35:04+00:00,['BRUSHING'],2024-05-01 00:32:57+00:00,2024-05-01 00:33:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438878.5259495319 6901401.202246274 0, 439059.2585126474 6901401.71197187 0, 439265.4325170068 6901432.414711 0)",103762654.0,103762644.0,2024-05-01 00:33:55+00:00,2024-05-01 00:36:04+00:00,['BRUSHING'],2024-05-01 00:33:58+00:00,2024-05-01 00:34:59+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439265.4325170068 6901432.414711 0, 439516.2303728839 6901496.758596568 0, 439682.5183470636 6901518.175551341 0)",103762662.0,103762654.0,2024-05-01 00:34:56+00:00,2024-05-01 00:37:04+00:00,['BRUSHING'],2024-05-01 00:34:59+00:00,2024-05-01 00:36:00+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439682.5183470636 6901518.175551341 0, 440105.3444902915 6901548.171659772 0)",103762893.0,103762662.0,2024-05-01 00:35:57+00:00,2024-05-01 00:38:05+00:00,['BRUSHING'],2024-05-01 00:36:00+00:00,2024-05-01 00:37:01+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (440105.3444902915 6901548.171659772 0, 440370.2434974688 6901588.593577385 0, 440543.8919082662 6901588.974098141 0)",103762903.0,103762893.0,2024-05-01 00:36:58+00:00,2024-05-01 00:39:05+00:00,['BRUSHING'],2024-05-01 00:37:01+00:00,2024-05-01 00:38:02+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440543.8919082662 6901588.974098141 0, 440796.5691085257 6901585.186075799 0, 440871.8246137078 6901599.907901859 0, 440959.3438513729 6901638.261467451 0)",103762913.0,103762903.0,2024-05-01 00:37:59+00:00,2024-05-01 00:40:06+00:00,['BRUSHING'],2024-05-01 00:38:02+00:00,2024-05-01 00:39:03+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (440998.1535633693 6901676.022758827 0, 440897.3434173654 6901620.63054583 0, 440797.5631348594 6901594.417018024 0, 440401.6931743904 6901606.533149913 0, 440035.9688762585 6901554.533281974 0)",103762955.0,103762947.0,2024-05-01 00:43:19+00:00,2024-05-01 00:46:06+00:00,['BRUSHING'],2024-05-01 00:43:22+00:00,2024-05-01 00:44:23+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (440035.9688762585 6901554.533281974 0, 439614.5355743471 6901523.963751374 0, 439451.114581982 6901494.364307182 0, 439177.6303549467 6901425.866782473 0, 438968.971953733 6901410.14585703 0)",103762964.0,103762955.0,2024-05-01 00:44:20+00:00,2024-05-01 00:47:06+00:00,['BRUSHING'],2024-05-01 00:44:23+00:00,2024-05-01 00:45:32+00:00,,state-roads,Harja/Väylävirasto,True,True,True
