geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (379401.1480356993 6677818.373595848 0, 379573.0528196755 6677817.164409149 0)",99992010.0,99991994.0,2024-03-31 18:15:00+00:00,2024-03-31 18:15:09+00:00,['BRUSHING'],2024-03-31 18:12:50+00:00,2024-03-31 18:13:59+00:00,169.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379573.0528196755 6677817.164409149 0, 379577.6313049856 6677818.12809546 0, 379566.4506530425 6677817.047561267 0, 379592.7624429291 6677821.30757103 0, 379588.5192013757 6677823.787824488 0)",99992033.0,99992010.0,2024-03-31 18:16:00+00:00,2024-03-31 18:16:10+00:00,['BRUSHING'],2024-03-31 18:13:59+00:00,2024-03-31 18:14:57+00:00,316.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379588.5192013757 6677823.787824488 0, 379588.795381057 6677827.122276761 0)",99992050.0,99992033.0,2024-03-31 18:17:00+00:00,2024-03-31 18:17:10+00:00,['BRUSHING'],2024-03-31 18:14:57+00:00,2024-03-31 18:16:00+00:00,63.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379588.795381057 6677827.122276761 0, 379591.7218374201 6677818.332652774 0, 379565.1925102886 6677812.519492973 0, 379625.9186672391 6677831.360763241 0)",99992072.0,99992050.0,2024-03-31 18:18:00+00:00,2024-03-31 18:18:10+00:00,['BRUSHING'],2024-03-31 18:16:00+00:00,2024-03-31 18:16:55+00:00,63.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379625.9186672391 6677831.360763241 0, 379783.3833310354 6677888.480239607 0)",99992084.0,99992072.0,2024-03-31 18:19:00+00:00,2024-03-31 18:19:10+00:00,['BRUSHING'],2024-03-31 18:16:55+00:00,2024-03-31 18:17:50+00:00,84.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379776.3867482781 6677886.48131629 0, 379621.5218305851 6677827.493294125 0)",99992203.0,99992182.0,2024-03-31 18:25:00+00:00,2024-03-31 18:25:11+00:00,['BRUSHING'],2024-03-31 18:22:59+00:00,2024-03-31 18:23:57+00:00,75.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379621.5218305851 6677827.493294125 0, 379626.2917168646 6677830.902672462 0, 379582.2508829686 6677816.972852222 0, 379607.5062257459 6677822.828090958 0)",99992217.0,99992203.0,2024-03-31 18:26:00+00:00,2024-03-31 18:26:11+00:00,['BRUSHING'],2024-03-31 18:23:57+00:00,2024-03-31 18:24:55+00:00,266.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379607.5062257459 6677822.828090958 0, 379484.4782017132 6677811.390238333 0)",99992240.0,99992217.0,2024-03-31 18:27:00+00:00,2024-03-31 18:27:11+00:00,['BRUSHING'],2024-03-31 18:24:55+00:00,2024-03-31 18:25:59+00:00,70.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379484.4782017132 6677811.390238333 0, 379342.3972158785 6677814.071002564 0, 379364.7765362507 6677820.130966705 0)",99992260.0,99992240.0,2024-03-31 18:28:00+00:00,2024-03-31 18:28:12+00:00,['BRUSHING'],2024-03-31 18:25:59+00:00,2024-03-31 18:26:58+00:00,91.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379364.7765362507 6677820.130966705 0, 379391.9796411474 6677817.784466017 0, 379326.5570273643 6677809.578533448 0, 379383.0212019492 6677820.197633292 0)",99992278.0,99992260.0,2024-03-31 18:29:00+00:00,2024-03-31 18:29:12+00:00,['BRUSHING'],2024-03-31 18:26:58+00:00,2024-03-31 18:27:53+00:00,170.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379383.0212019492 6677820.197633292 0, 379377.9659240063 6677821.590411575 0, 379376.6179628678 6677844.593989559 0)",99992291.0,99992278.0,2024-03-31 18:30:00+00:00,2024-03-31 18:30:12+00:00,['BRUSHING'],2024-03-31 18:27:53+00:00,2024-03-31 18:28:56+00:00,22.0,state-roads,Harja/Väylävirasto,True,False,False
