geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (330302.6287214631 6822504.132358627 0, 330461.1957636321 6822406.005176487 0, 330610.4055639309 6822289.711697417 0, 330676.3338711875 6822205.048511239 0, 330740.017566619 6822086.357619517 0, 330794.6088126559 6821962.645289973 0)",105204786.0,105204741.0,2024-05-15 20:10:00+00:00,2024-05-15 20:10:41+00:00,['BRUSHING'],2024-05-15 20:07:57+00:00,2024-05-15 20:08:50+00:00,164.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (331031.6770370578 6821874.773482616 0, 330872.1276923371 6821885.788224969 0, 330851.3189919904 6821895.393820576 0, 330835.4516424306 6821914.46454174 0, 330794.582313451 6822015.639695808 0, 330697.6977555369 6822204.6744711 0)",105207922.0,105207897.0,2024-05-15 21:41:00+00:00,2024-05-15 21:41:16+00:00,['BRUSHING'],2024-05-15 21:38:51+00:00,2024-05-15 21:39:57+00:00,327.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (330697.6977555369 6822204.6744711 0, 330615.5771143597 6822310.433195177 0, 330491.2324967015 6822408.552569797 0, 330353.4687685263 6822492.718515602 0, 330230.5823886201 6822588.768570548 0, 330133.6542861669 6822719.363801775 0, 330052.0870785919 6822865.162929041 0)",105207963.0,105207922.0,2024-05-15 21:42:00+00:00,2024-05-15 21:42:16+00:00,['BRUSHING'],2024-05-15 21:39:57+00:00,2024-05-15 21:40:52+00:00,289.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330052.0870785919 6822865.162929041 0, 329951.7408240386 6823001.844863616 0, 329828.594074526 6823115.886082644 0, 329693.246705108 6823215.80495249 0, 329549.724565286 6823287.012640415 0, 329401.0091453755 6823341.412466705 0)",105207984.0,105207963.0,2024-05-15 21:43:00+00:00,2024-05-15 21:43:16+00:00,['BRUSHING'],2024-05-15 21:40:52+00:00,2024-05-15 21:41:51+00:00,39.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329401.0091453755 6823341.412466705 0, 329247.7930455527 6823381.202199399 0, 329087.1108982211 6823408.983081738 0, 329098.6112122448 6823414.105837191 0)",105208008.0,105207984.0,2024-05-15 21:44:00+00:00,2024-05-15 21:44:17+00:00,['BRUSHING'],2024-05-15 21:41:51+00:00,2024-05-15 21:42:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (328820.9207947213 6823453.696934951 0, 328993.2684103146 6823409.596600783 0, 329175.4206728466 6823382.64948457 0, 329360.3324086615 6823339.175749211 0, 329549.0824720283 6823272.875177671 0, 329731.1714279169 6823176.120137697 0, 329888.8336814276 6823044.203546151 0)",105213046.0,105213019.0,2024-05-16 00:44:00+00:00,2024-05-16 00:44:11+00:00,['BRUSHING'],2024-05-16 00:41:59+00:00,2024-05-16 00:42:54+00:00,118.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329888.8336814276 6823044.203546151 0, 330021.4815471965 6822881.390577832 0, 330127.0400056863 6822695.366589157 0, 330266.568122268 6822535.351298911 0, 330452.9814820661 6822414.662771024 0, 330627.2060418585 6822275.614574784 0)",105213063.0,105213046.0,2024-05-16 00:45:00+00:00,2024-05-16 00:45:12+00:00,['BRUSHING'],2024-05-16 00:42:54+00:00,2024-05-16 00:44:00+00:00,162.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330627.2060418585 6822275.614574784 0, 330744.7229204427 6822088.805441454 0, 330823.2326618836 6821894.644480585 0, 330860.8234285927 6821784.14680682 0, 330907.0473209855 6821618.78539052 0, 330951.5868914756 6821416.579355193 0)",105213095.0,105213063.0,2024-05-16 00:46:00+00:00,2024-05-16 00:46:12+00:00,['BRUSHING'],2024-05-16 00:44:00+00:00,2024-05-16 00:44:55+00:00,158.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (330888.0572695375 6821749.906925937 0, 330831.8114538231 6821924.013564007 0, 330758.2569342622 6822094.057631125 0, 330656.9515413172 6822263.451138133 0, 330500.611670498 6822399.726546303 0, 330312.9632514731 6822517.014291952 0, 330146.4385742653 6822690.845786558 0)",105213832.0,105213796.0,2024-05-16 01:12:00+00:00,2024-05-16 01:12:19+00:00,['BRUSHING'],2024-05-16 01:09:59+00:00,2024-05-16 01:10:54+00:00,283.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330146.4385742653 6822690.845786558 0, 330017.1665402703 6822914.067988307 0, 329838.4128922551 6823108.486810576 0, 329615.6550593874 6823256.436290042 0, 329366.4564595424 6823352.039167636 0, 329104.5749305495 6823408.56799865 0)",105213854.0,105213832.0,2024-05-16 01:13:00+00:00,2024-05-16 01:13:19+00:00,['BRUSHING'],2024-05-16 01:10:54+00:00,2024-05-16 01:11:59+00:00,148.0,state-roads,Harja/Väylävirasto,True,True,False
