geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (325626.8596240892 6823278.908818243 0, 325628.664739068 6823269.222503304 0, 325643.8376620866 6823258.194115869 0)",104812447.0,104812435.0,2024-05-12 23:06:00+00:00,2024-05-12 23:06:42+00:00,['BRUSHING'],2024-05-12 23:03:58+00:00,2024-05-12 23:05:00+00:00,83.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325643.8376620866 6823258.194115869 0, 325640.8987368337 6823257.003083901 0)",104812465.0,104812447.0,2024-05-12 23:07:00+00:00,2024-05-12 23:07:42+00:00,['BRUSHING'],2024-05-12 23:05:00+00:00,2024-05-12 23:05:42+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325640.8987368337 6823257.003083901 0, 325641.9399411146 6823256.504394028 0)",104812468.0,104812465.0,2024-05-12 23:08:00+00:00,2024-05-12 23:08:42+00:00,['BRUSHING'],2024-05-12 23:05:42+00:00,2024-05-12 23:06:45+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325641.9399411146 6823256.504394028 0, 325642.1414623103 6823256.271103784 0)",104812482.0,104812468.0,2024-05-12 23:09:00+00:00,2024-05-12 23:09:42+00:00,['BRUSHING'],2024-05-12 23:06:45+00:00,2024-05-12 23:07:48+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325642.1414623103 6823256.271103784 0, 325642.2422229186 6823256.154458667 0)",104812500.0,104812482.0,2024-05-12 23:10:00+00:00,2024-05-12 23:10:43+00:00,['BRUSHING'],2024-05-12 23:07:48+00:00,2024-05-12 23:08:51+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325642.2422229186 6823256.154458667 0, 325642.7656079142 6823254.900795826 0)",104812516.0,104812500.0,2024-05-12 23:11:00+00:00,2024-05-12 23:11:43+00:00,['BRUSHING'],2024-05-12 23:08:51+00:00,2024-05-12 23:10:54+00:00,123.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325642.7656079142 6823254.900795826 0, 325865.5867574339 6823103.558743591 0)",104812550.0,104812516.0,2024-05-12 23:13:00+00:00,2024-05-12 23:13:43+00:00,['BRUSHING'],2024-05-12 23:10:54+00:00,2024-05-12 23:11:16+00:00,112.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325865.5867574339 6823103.558743591 0, 325981.7035873987 6823035.467464066 0)",104812562.0,104812550.0,2024-05-12 23:14:00+00:00,2024-05-12 23:14:43+00:00,['BRUSHING'],2024-05-12 23:11:16+00:00,2024-05-12 23:11:16+00:00,112.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (326027.720959223 6823036.615909329 0, 325881.7533805172 6823117.585893927 0, 325537.1906635418 6823353.15685085 0)",104814121.0,,2024-05-13 00:45:00+00:00,2024-05-13 00:45:01+00:00,['BRUSHING'],2024-05-13 00:42:51+00:00,2024-05-13 00:43:57+00:00,281.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325537.1906635418 6823353.15685085 0, 325281.1502480819 6823527.061621598 0, 325150.945035412 6823603.81116607 0, 325018.5284824038 6823665.16848322 0, 324736.3315223544 6823746.824424516 0)",104814145.0,104814121.0,2024-05-13 00:46:00+00:00,2024-05-13 00:46:01+00:00,['BRUSHING'],2024-05-13 00:43:57+00:00,2024-05-13 00:44:56+00:00,306.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325509.7580666213 6823340.925885188 0, 325649.0631784631 6823248.670447826 0)",105064017.0,105063976.0,2024-05-14 18:45:00+00:00,2024-05-14 18:45:14+00:00,['BRUSHING'],2024-05-14 18:42:54+00:00,2024-05-14 18:43:52+00:00,122.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325649.0631784631 6823248.670447826 0, 325728.226737825 6823195.483760758 0)",105064064.0,105064017.0,2024-05-14 18:46:00+00:00,2024-05-14 18:46:15+00:00,['BRUSHING'],2024-05-14 18:43:52+00:00,2024-05-14 18:44:58+00:00,121.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325728.226737825 6823195.483760758 0, 325896.0561702676 6823078.597156213 0)",105064120.0,105064064.0,2024-05-14 18:47:00+00:00,2024-05-14 18:47:15+00:00,['BRUSHING'],2024-05-14 18:44:58+00:00,2024-05-14 18:45:59+00:00,110.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325896.0561702676 6823078.597156213 0, 325981.4016262142 6823031.57751619 0, 325974.9521706349 6823034.802308183 0)",105064178.0,105064120.0,2024-05-14 18:48:00+00:00,2024-05-14 18:48:16+00:00,['BRUSHING'],2024-05-14 18:45:59+00:00,2024-05-14 18:46:52+00:00,116.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325974.9521706349 6823034.802308183 0, 325897.8838895283 6823079.955806743 0, 325901.7216429448 6823076.750489388 0)",105064208.0,105064178.0,2024-05-14 18:49:00+00:00,2024-05-14 18:49:16+00:00,['BRUSHING'],2024-05-14 18:46:52+00:00,2024-05-14 18:47:59+00:00,307.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325901.7216429448 6823076.750489388 0, 325890.7935425697 6823084.217136194 0)",105064282.0,105064208.0,2024-05-14 18:50:00+00:00,2024-05-14 18:50:17+00:00,['BRUSHING'],2024-05-14 18:47:59+00:00,2024-05-14 18:48:53+00:00,123.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325890.7935425697 6823084.217136194 0, 325885.1111873779 6823087.849866901 0, 325890.2506604333 6823081.901340299 0)",105064314.0,105064282.0,2024-05-14 18:51:00+00:00,2024-05-14 18:51:17+00:00,['BRUSHING'],2024-05-14 18:48:53+00:00,2024-05-14 18:49:35+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325890.2506604333 6823081.901340299 0, 325891.3171765929 6823080.843585427 0)",105064343.0,105064314.0,2024-05-14 18:52:00+00:00,2024-05-14 18:52:17+00:00,['BRUSHING'],2024-05-14 18:49:35+00:00,2024-05-14 18:50:55+00:00,116.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325891.3171765929 6823080.843585427 0, 325894.4130933807 6823078.7912771 0)",105064413.0,105064343.0,2024-05-14 18:53:00+00:00,2024-05-14 18:53:18+00:00,['BRUSHING'],2024-05-14 18:50:55+00:00,2024-05-14 18:51:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325894.4130933807 6823078.7912771 0, 325897.2432325074 6823074.632403405 0)",105064458.0,105064413.0,2024-05-14 18:54:00+00:00,2024-05-14 18:54:19+00:00,['BRUSHING'],2024-05-14 18:51:55+00:00,2024-05-14 18:52:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (325897.2432325074 6823074.632403405 0, 325900.6890746341 6823072.116222705 0)",105064514.0,105064458.0,2024-05-14 18:55:00+00:00,2024-05-14 18:55:19+00:00,['BRUSHING'],2024-05-14 18:52:58+00:00,2024-05-14 18:53:56+00:00,97.0,state-roads,Harja/Väylävirasto,True,False,False
