geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (382624.0600881856 6682867.277458569 0, 382593.0596229902 6682857.129958216 0, 382534.879093644 6682855.770472963 0, 382520.8658824139 6682869.372580159 0, 382514.1409353429 6682940.804891418 0)",99609856.0,99609828.0,2024-03-26 16:40:00+00:00,2024-03-26 16:40:26+00:00,['BRUSHING'],2024-03-26 16:37:55+00:00,2024-03-26 16:38:56+00:00,187.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382514.1409353429 6682940.804891418 0, 382516.9258628396 6682987.746616605 0, 382536.7970852247 6683006.498922369 0, 382550.8588920037 6682999.582215114 0, 382545.063390935 6682919.302764496 0)",99609900.0,99609856.0,2024-03-26 16:41:00+00:00,2024-03-26 16:41:26+00:00,['BRUSHING'],2024-03-26 16:38:56+00:00,2024-03-26 16:39:49+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382545.063390935 6682919.302764496 0, 382552.95976489 6682889.403215711 0)",99609923.0,99609900.0,2024-03-26 16:42:00+00:00,2024-03-26 16:42:26+00:00,['BRUSHING'],2024-03-26 16:39:49+00:00,2024-03-26 16:41:54+00:00,175.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382552.95976489 6682889.403215711 0, 382551.4686889442 6682867.161461644 0)",99609991.0,99609923.0,2024-03-26 16:44:00+00:00,2024-03-26 16:44:27+00:00,['BRUSHING'],2024-03-26 16:41:54+00:00,2024-03-26 16:42:40+00:00,352.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382551.4686889442 6682867.161461644 0, 382554.7357715185 6682855.131286037 0, 382590.8913120579 6682853.410472707 0, 382611.6234722744 6682862.773805078 0, 382616.1407064852 6682874.107692418 0, 382614.2140563484 6682891.667115244 0)",99610014.0,99609991.0,2024-03-26 16:45:00+00:00,2024-03-26 16:45:27+00:00,['BRUSHING'],2024-03-26 16:42:40+00:00,2024-03-26 16:43:01+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382614.2140563484 6682891.667115244 0, 382614.1981451634 6682892.893562482 0)",99610041.0,99610014.0,2024-03-26 16:46:00+00:00,2024-03-26 16:46:28+00:00,['BRUSHING'],2024-03-26 16:43:01+00:00,2024-03-26 16:44:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382614.1981451634 6682892.893562482 0, 382586.8958158037 6682890.985802626 0)",99610089.0,99610041.0,2024-03-26 16:47:00+00:00,2024-03-26 16:47:28+00:00,['BRUSHING'],2024-03-26 16:44:55+00:00,2024-03-26 16:44:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382605.0075466618 6682906.674539424 0, 382606.4953407635 6682904.732043672 0)",99610193.0,,2024-03-26 16:50:00+00:00,2024-03-26 16:50:29+00:00,['BRUSHING'],2024-03-26 16:47:57+00:00,2024-03-26 16:48:59+00:00,21.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382606.4953407635 6682904.732043672 0, 382605.5702389361 6682912.117420793 0, 382611.1446606664 6682916.730366496 0, 382626.8595011277 6682912.992802637 0, 382644.9379490543 6682920.769943579 0, 382644.0812015415 6682933.725541368 0)",99610230.0,99610193.0,2024-03-26 16:51:00+00:00,2024-03-26 16:51:29+00:00,['BRUSHING'],2024-03-26 16:48:59+00:00,2024-03-26 16:49:27+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (382644.0812015415 6682933.725541368 0, 382643.1671684458 6682944.899804188 0)",99610241.0,99610230.0,2024-03-26 16:52:00+00:00,2024-03-26 16:52:29+00:00,['BRUSHING'],2024-03-26 16:49:27+00:00,2024-03-26 16:51:00+00:00,337.0,state-roads,Harja/Väylävirasto,True,False,False
