geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (533187.8698542806 6974265.630012195 0, 533344.2033779362 6974438.476448477 0, 533465.3475473926 6974541.665399723 0)",103611461.0,103611357.0,2024-04-29 18:59:48+00:00,2024-04-29 19:02:16+00:00,['BRUSHING'],2024-04-29 18:59:47+00:00,2024-04-29 19:01:50+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533472.7823376256 6974545.307000137 0, 533575.1291069993 6974617.10942138 0, 533683.1961157911 6974675.937524186 0, 533865.2574290523 6974750.130930682 0)",103611537.0,103611450.0,2024-04-29 19:01:30+00:00,2024-04-29 19:04:19+00:00,['BRUSHING'],2024-04-29 19:01:33+00:00,2024-04-29 19:03:34+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533465.3475473926 6974541.665399723 0, 533586.5718176524 6974621.460962954 0, 533706.7231410654 6974686.430792355 0, 533875.6920947187 6974753.581674286 0)",103611547.0,103611461.0,2024-04-29 19:01:51+00:00,2024-04-29 19:04:19+00:00,['BRUSHING'],2024-04-29 19:01:50+00:00,2024-04-29 19:03:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533715.890782302 6974704.352950386 0, 533553.9110394018 6974614.328975183 0, 533470.1733610174 6974556.868279097 0, 533382.9256522616 6974484.443292818 0)",103619280.0,103619213.0,2024-04-29 23:03:42+00:00,2024-04-29 23:06:21+00:00,['BRUSHING'],2024-04-29 23:03:45+00:00,2024-04-29 23:06:24+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533822.2841111468 6974747.569250032 0, 533658.6948917027 6974676.131004474 0, 533439.047966814 6974533.708274413 0)",103619281.0,103619214.0,2024-04-29 23:03:47+00:00,2024-04-29 23:06:21+00:00,['BRUSHING'],2024-04-29 23:03:46+00:00,2024-04-29 23:06:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533382.9256522616 6974484.443292818 0, 533269.7772285246 6974374.319137516 0, 533094.2300354255 6974170.417880761 0)",103619359.0,103619280.0,2024-04-29 23:06:21+00:00,2024-04-29 23:09:22+00:00,['BRUSHING'],2024-04-29 23:06:24+00:00,2024-04-29 23:08:35+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533439.047966814 6974533.708274413 0, 533295.6077728084 6974403.551847442 0, 533173.7359321781 6974265.820928545 0)",103619365.0,103619281.0,2024-04-29 23:06:47+00:00,2024-04-29 23:09:22+00:00,['BRUSHING'],2024-04-29 23:06:46+00:00,2024-04-29 23:08:49+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533094.2300354255 6974170.417880761 0, 533015.5049124968 6974082.824294401 0, 532817.4551140227 6973894.087681975 0)",103619419.0,103619359.0,2024-04-29 23:08:32+00:00,2024-04-29 23:11:22+00:00,['BRUSHING'],2024-04-29 23:08:35+00:00,2024-04-29 23:11:02+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533173.7359321781 6974265.820928545 0, 532993.8355919855 6974058.872693197 0, 532871.3728722821 6973941.983469915 0)",103619424.0,103619365.0,2024-04-29 23:08:50+00:00,2024-04-29 23:11:22+00:00,['BRUSHING'],2024-04-29 23:08:49+00:00,2024-04-29 23:11:14+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532817.4551140227 6973894.087681975 0, 532612.6757299284 6973715.101479139 0, 532528.8407163479 6973617.441025204 0)",103619491.0,103619419.0,2024-04-29 23:11:00+00:00,2024-04-29 23:13:23+00:00,['BRUSHING'],2024-04-29 23:11:02+00:00,2024-04-29 23:13:02+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532871.3728722821 6973941.983469915 0, 532616.2121645224 6973717.36517417 0, 532551.9728507085 6973648.312188008 0)",103619493.0,103619424.0,2024-04-29 23:11:15+00:00,2024-04-29 23:13:23+00:00,['BRUSHING'],2024-04-29 23:11:14+00:00,2024-04-29 23:13:17+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532528.8407163479 6973617.441025204 0, 532496.3040483907 6973570.988931131 0, 532418.3431694764 6973418.570020206 0, 532386.0389226525 6973307.162244555 0, 532374.4321145315 6973231.391750231 0)",103619550.0,103619491.0,2024-04-29 23:13:00+00:00,2024-04-29 23:15:23+00:00,['BRUSHING'],2024-04-29 23:13:02+00:00,2024-04-29 23:15:03+00:00,,state-roads,Harja/Väylävirasto,True,False,False
