geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (428866.9397043499 7211133.40623811 0, 428799.88033914 7211012.261547847 0, 428726.6410506523 7210899.070206539 0, 428641.6389104802 7210791.067747377 0)",106548714.0,106548712.0,2024-06-02 00:35:00+00:00,2024-06-02 00:35:28+00:00,['BRUSHING'],2024-06-02 00:33:00+00:00,2024-06-02 00:33:55+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (428641.6389104802 7210791.067747377 0, 428464.1788661093 7210530.430763126 0)",106548716.0,106548714.0,2024-06-02 00:36:00+00:00,2024-06-02 00:36:28+00:00,['BRUSHING'],2024-06-02 00:33:55+00:00,2024-06-02 00:34:55+00:00,218.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (428464.1788661093 7210530.430763126 0, 428418.5276174097 7210455.604551188 0, 428284.4789215215 7210270.080431045 0)",106548721.0,106548716.0,2024-06-02 00:37:00+00:00,2024-06-02 00:37:28+00:00,['BRUSHING'],2024-06-02 00:34:55+00:00,2024-06-02 00:35:56+00:00,212.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (428284.4789215215 7210270.080431045 0, 428196.0487295155 7210124.935472283 0, 428100.5746361268 7209922.76974788 0, 428029.2472483864 7209816.683238504 0)",106548724.0,106548721.0,2024-06-02 00:38:00+00:00,2024-06-02 00:38:28+00:00,['BRUSHING'],2024-06-02 00:35:56+00:00,2024-06-02 00:36:51+00:00,194.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (428029.2472483864 7209816.683238504 0, 427891.786233586 7209607.287938983 0, 427844.866752569 7209489.020217303 0, 427810.5583613562 7209367.66044397 0, 427787.0740241513 7209251.167162237 0)",106548727.0,106548724.0,2024-06-02 00:39:00+00:00,2024-06-02 00:39:28+00:00,['BRUSHING'],2024-06-02 00:36:51+00:00,2024-06-02 00:37:54+00:00,182.0,state-roads,Harja/Väylävirasto,True,False,False
