"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Pori Paanakedonkatu","2024","3","28","13:00","112.4"
"Pori Paanakedonkatu","2024","3","28","14:00","127"
"Pori Paanakedonkatu","2024","3","28","15:00","111.9"
"Pori Paanakedonkatu","2024","3","28","16:00","117.5"
"Pori Paanakedonkatu","2024","3","28","17:00","149"
"Pori Paanakedonkatu","2024","3","28","18:00","177.5"
"Pori Paanakedonkatu","2024","3","28","19:00","133.8"
"Pori Paanakedonkatu","2024","3","28","20:00","51.3"
"Pori Paanakedonkatu","2024","3","28","21:00","42.2"
"Pori Paanakedonkatu","2024","3","28","22:00","114.9"
"Pori Paanakedonkatu","2024","3","28","23:00","80.2"
"Pori Paanakedonkatu","2024","3","29","00:00","27.5"
"Pori Paanakedonkatu","2024","3","29","01:00","21.8"
"Pori Paanakedonkatu","2024","3","29","02:00","15.2"
"Pori Paanakedonkatu","2024","3","29","03:00","14.2"
"Pori Paanakedonkatu","2024","3","29","04:00","20.2"
"Pori Paanakedonkatu","2024","3","29","05:00","11"
"Pori Paanakedonkatu","2024","3","29","06:00","12.1"
"Pori Paanakedonkatu","2024","3","29","07:00","11.5"
"Pori Paanakedonkatu","2024","3","29","08:00","11.5"
"Pori Paanakedonkatu","2024","3","29","09:00","13.1"
"Pori Paanakedonkatu","2024","3","29","10:00","11.6"
"Pori Paanakedonkatu","2024","3","29","11:00","12.3"
"Pori Paanakedonkatu","2024","3","29","12:00","12.9"
"Pori Paanakedonkatu","2024","3","29","13:00","12.6"
"Pori Paanakedonkatu","2024","3","29","14:00","13.5"
"Pori Paanakedonkatu","2024","3","29","15:00","14.7"
"Pori Paanakedonkatu","2024","3","29","16:00","6.4"
"Pori Paanakedonkatu","2024","3","29","17:00","3.4"
"Pori Paanakedonkatu","2024","3","29","18:00","3.5"
"Pori Paanakedonkatu","2024","3","29","19:00","2.3"
"Pori Paanakedonkatu","2024","3","29","20:00","1.8"
"Pori Paanakedonkatu","2024","3","29","21:00","1.8"
"Pori Paanakedonkatu","2024","3","29","22:00","1.5"
"Pori Paanakedonkatu","2024","3","29","23:00","1.5"
"Pori Paanakedonkatu","2024","3","30","00:00","1.6"
"Pori Paanakedonkatu","2024","3","30","01:00","1.5"
"Pori Paanakedonkatu","2024","3","30","02:00","1.1"
"Pori Paanakedonkatu","2024","3","30","03:00","1.3"
"Pori Paanakedonkatu","2024","3","30","04:00","1"
"Pori Paanakedonkatu","2024","3","30","05:00","1.1"
"Pori Paanakedonkatu","2024","3","30","06:00","1.3"
"Pori Paanakedonkatu","2024","3","30","07:00","1.1"
"Pori Paanakedonkatu","2024","3","30","08:00","1.1"
"Pori Paanakedonkatu","2024","3","30","09:00","2.8"
"Pori Paanakedonkatu","2024","3","30","10:00","4.2"
"Pori Paanakedonkatu","2024","3","30","11:00","8.6"
"Pori Paanakedonkatu","2024","3","30","12:00","13.2"
"Pori Paanakedonkatu","2024","3","30","13:00","17.8"
"Pori Paanakedonkatu","2024","3","30","14:00","60.8"
"Pori Paanakedonkatu","2024","3","30","15:00","12.9"
"Pori Paanakedonkatu","2024","3","30","16:00","13.6"
"Pori Paanakedonkatu","2024","3","30","17:00","21.4"
"Pori Paanakedonkatu","2024","3","30","18:00","107.7"
"Pori Paanakedonkatu","2024","3","30","19:00","135.4"
"Pori Paanakedonkatu","2024","3","30","20:00","109.7"
"Pori Paanakedonkatu","2024","3","30","21:00","74.6"
"Pori Paanakedonkatu","2024","3","30","22:00","66"
"Pori Paanakedonkatu","2024","3","30","23:00","12.5"
"Pori Paanakedonkatu","2024","3","31","00:00","14.2"
"Pori Paanakedonkatu","2024","3","31","01:00","-"
"Pori Paanakedonkatu","2024","3","31","02:00","14.4"
"Pori Paanakedonkatu","2024","3","31","03:00","13.2"
"Pori Paanakedonkatu","2024","3","31","04:00","11.2"
"Pori Paanakedonkatu","2024","3","31","05:00","8.6"
"Pori Paanakedonkatu","2024","3","31","06:00","7.2"
"Pori Paanakedonkatu","2024","3","31","07:00","7.7"
"Pori Paanakedonkatu","2024","3","31","08:00","8.8"
"Pori Paanakedonkatu","2024","3","31","09:00","9.8"
"Pori Paanakedonkatu","2024","3","31","10:00","16.9"
"Pori Paanakedonkatu","2024","3","31","11:00","31.2"
"Pori Paanakedonkatu","2024","3","31","12:00","34.1"
"Pori Paanakedonkatu","2024","3","31","13:00","29.6"
"Pori Paanakedonkatu","2024","3","31","14:00","33.2"
"Pori Paanakedonkatu","2024","3","31","15:00","37"
"Pori Paanakedonkatu","2024","3","31","16:00","30.2"
"Pori Paanakedonkatu","2024","3","31","17:00","16.7"
"Pori Paanakedonkatu","2024","3","31","18:00","12.3"
"Pori Paanakedonkatu","2024","3","31","19:00","9.9"
"Pori Paanakedonkatu","2024","3","31","20:00","9.7"
"Pori Paanakedonkatu","2024","3","31","21:00","9.6"
"Pori Paanakedonkatu","2024","3","31","22:00","8.4"
"Pori Paanakedonkatu","2024","3","31","23:00","8.5"
"Pori Paanakedonkatu","2024","4","1","00:00","8.9"
"Pori Paanakedonkatu","2024","4","1","01:00","9.3"
"Pori Paanakedonkatu","2024","4","1","02:00","9.7"
"Pori Paanakedonkatu","2024","4","1","03:00","9.8"
"Pori Paanakedonkatu","2024","4","1","04:00","9.7"
"Pori Paanakedonkatu","2024","4","1","05:00","11.2"
"Pori Paanakedonkatu","2024","4","1","06:00","11"
"Pori Paanakedonkatu","2024","4","1","07:00","10.4"
"Pori Paanakedonkatu","2024","4","1","08:00","9.6"
"Pori Paanakedonkatu","2024","4","1","09:00","10.1"
"Pori Paanakedonkatu","2024","4","1","10:00","11.7"
"Pori Paanakedonkatu","2024","4","1","11:00","10.9"
"Pori Paanakedonkatu","2024","4","1","12:00","11"
"Pori Paanakedonkatu","2024","4","1","13:00","25.9"
"Pori Paanakedonkatu","2024","4","1","14:00","37.8"
"Pori Paanakedonkatu","2024","4","1","15:00","29.3"
"Pori Paanakedonkatu","2024","4","1","16:00","17.6"
"Pori Paanakedonkatu","2024","4","1","17:00","20.5"
"Pori Paanakedonkatu","2024","4","1","18:00","22.7"
"Pori Paanakedonkatu","2024","4","1","19:00","15"
"Pori Paanakedonkatu","2024","4","1","20:00","9.7"
"Pori Paanakedonkatu","2024","4","1","21:00","10.9"
"Pori Paanakedonkatu","2024","4","1","22:00","13"
"Pori Paanakedonkatu","2024","4","1","23:00","7.9"
"Pori Paanakedonkatu","2024","4","2","00:00","7.2"
"Pori Paanakedonkatu","2024","4","2","01:00","6"
"Pori Paanakedonkatu","2024","4","2","02:00","7.8"
"Pori Paanakedonkatu","2024","4","2","03:00","15.3"
"Pori Paanakedonkatu","2024","4","2","04:00","27.7"
"Pori Paanakedonkatu","2024","4","2","05:00","44.4"
"Pori Paanakedonkatu","2024","4","2","06:00","46.2"
"Pori Paanakedonkatu","2024","4","2","07:00","47.7"
"Pori Paanakedonkatu","2024","4","2","08:00","67.6"
"Pori Paanakedonkatu","2024","4","2","09:00","77.1"
"Pori Paanakedonkatu","2024","4","2","10:00","76"
"Pori Paanakedonkatu","2024","4","2","11:00","87.2"
"Pori Paanakedonkatu","2024","4","2","12:00","98.3"
"Pori Paanakedonkatu","2024","4","2","13:00","87.5"
"Pori Paanakedonkatu","2024","4","2","14:00","70.7"
"Pori Paanakedonkatu","2024","4","2","15:00","67.4"
"Pori Paanakedonkatu","2024","4","2","16:00","75.9"
"Pori Paanakedonkatu","2024","4","2","17:00","52.9"
"Pori Paanakedonkatu","2024","4","2","18:00","24.7"
"Pori Paanakedonkatu","2024","4","2","19:00","13.7"
"Pori Paanakedonkatu","2024","4","2","20:00","18.1"
"Pori Paanakedonkatu","2024","4","2","21:00","24"
"Pori Paanakedonkatu","2024","4","2","22:00","30.4"
"Pori Paanakedonkatu","2024","4","2","23:00","14.9"
"Pori Paanakedonkatu","2024","4","3","00:00","18.7"
"Pori Paanakedonkatu","2024","4","3","01:00","27.7"
"Pori Paanakedonkatu","2024","4","3","02:00","26"
"Pori Paanakedonkatu","2024","4","3","03:00","36"
"Pori Paanakedonkatu","2024","4","3","04:00","72.8"
"Pori Paanakedonkatu","2024","4","3","05:00","79.9"
"Pori Paanakedonkatu","2024","4","3","06:00","73.5"
"Pori Paanakedonkatu","2024","4","3","07:00","70"
"Pori Paanakedonkatu","2024","4","3","08:00","102.2"
"Pori Paanakedonkatu","2024","4","3","09:00","85.2"
"Pori Paanakedonkatu","2024","4","3","10:00","117.7"
"Pori Paanakedonkatu","2024","4","3","11:00","81.4"
"Pori Paanakedonkatu","2024","4","3","12:00","96.4"
"Pori Paanakedonkatu","2024","4","3","13:00","118.2"
"Pori Paanakedonkatu","2024","4","3","14:00","77.5"
"Pori Paanakedonkatu","2024","4","3","15:00","74"
"Pori Paanakedonkatu","2024","4","3","16:00","53.4"
"Pori Paanakedonkatu","2024","4","3","17:00","49"
"Pori Paanakedonkatu","2024","4","3","18:00","45.3"
"Pori Paanakedonkatu","2024","4","3","19:00","24.2"
"Pori Paanakedonkatu","2024","4","3","20:00","8.7"
"Pori Paanakedonkatu","2024","4","3","21:00","8.7"
"Pori Paanakedonkatu","2024","4","3","22:00","6.7"
"Pori Paanakedonkatu","2024","4","3","23:00","4.6"
"Pori Paanakedonkatu","2024","4","4","00:00","10.3"
"Pori Paanakedonkatu","2024","4","4","01:00","9.1"
"Pori Paanakedonkatu","2024","4","4","02:00","18"
"Pori Paanakedonkatu","2024","4","4","03:00","28.2"
"Pori Paanakedonkatu","2024","4","4","04:00","43.1"
"Pori Paanakedonkatu","2024","4","4","05:00","73.1"
"Pori Paanakedonkatu","2024","4","4","06:00","109.3"
"Pori Paanakedonkatu","2024","4","4","07:00","71.1"
"Pori Paanakedonkatu","2024","4","4","08:00","113.4"
"Pori Paanakedonkatu","2024","4","4","09:00","175.8"
"Pori Paanakedonkatu","2024","4","4","10:00","86.8"
"Pori Paanakedonkatu","2024","4","4","11:00","94.7"
"Pori Paanakedonkatu","2024","4","4","12:00","78.8"
"Pori Paanakedonkatu","2024","4","4","13:00","67.6"
"Pori Paanakedonkatu","2024","4","4","14:00","76"
"Pori Paanakedonkatu","2024","4","4","15:00","67.4"
"Pori Paanakedonkatu","2024","4","4","16:00","72.9"
"Pori Paanakedonkatu","2024","4","4","17:00","53.8"
"Pori Paanakedonkatu","2024","4","4","18:00","49.2"
"Pori Paanakedonkatu","2024","4","4","19:00","46.3"
"Pori Paanakedonkatu","2024","4","4","20:00","36.5"
"Pori Paanakedonkatu","2024","4","4","21:00","15.8"
"Pori Paanakedonkatu","2024","4","4","22:00","11"
"Pori Paanakedonkatu","2024","4","4","23:00","18.9"
"Pori Paanakedonkatu","2024","4","5","00:00","7.1"
"Pori Paanakedonkatu","2024","4","5","01:00","13.1"
"Pori Paanakedonkatu","2024","4","5","02:00","25.2"
"Pori Paanakedonkatu","2024","4","5","03:00","30.4"
"Pori Paanakedonkatu","2024","4","5","04:00","27.3"
"Pori Paanakedonkatu","2024","4","5","05:00","40.3"
"Pori Paanakedonkatu","2024","4","5","06:00","59.9"
"Pori Paanakedonkatu","2024","4","5","07:00","68.8"
"Pori Paanakedonkatu","2024","4","5","08:00","60.8"
"Pori Paanakedonkatu","2024","4","5","09:00","19.2"
"Pori Paanakedonkatu","2024","4","5","10:00","10.6"
"Pori Paanakedonkatu","2024","4","5","11:00","8.8"
"Pori Paanakedonkatu","2024","4","5","12:00","6.8"
"Pori Paanakedonkatu","2024","4","5","13:00","5.5"
"Pori Paanakedonkatu","2024","4","5","14:00","4.5"
"Pori Paanakedonkatu","2024","4","5","15:00","4.6"
"Pori Paanakedonkatu","2024","4","5","16:00","4.2"
"Pori Paanakedonkatu","2024","4","5","17:00","3.8"
"Pori Paanakedonkatu","2024","4","5","18:00","3.9"
"Pori Paanakedonkatu","2024","4","5","19:00","3.6"
"Pori Paanakedonkatu","2024","4","5","20:00","4.6"
"Pori Paanakedonkatu","2024","4","5","21:00","6.6"
"Pori Paanakedonkatu","2024","4","5","22:00","6"
"Pori Paanakedonkatu","2024","4","5","23:00","5.5"
"Pori Paanakedonkatu","2024","4","6","00:00","6.1"
"Pori Paanakedonkatu","2024","4","6","01:00","7.8"
"Pori Paanakedonkatu","2024","4","6","02:00","6.8"
"Pori Paanakedonkatu","2024","4","6","03:00","7.8"
"Pori Paanakedonkatu","2024","4","6","04:00","11"
"Pori Paanakedonkatu","2024","4","6","05:00","17.3"
"Pori Paanakedonkatu","2024","4","6","06:00","26.9"
"Pori Paanakedonkatu","2024","4","6","07:00","12"
"Pori Paanakedonkatu","2024","4","6","08:00","10.9"
"Pori Paanakedonkatu","2024","4","6","09:00","12.9"
"Pori Paanakedonkatu","2024","4","6","10:00","21.5"
"Pori Paanakedonkatu","2024","4","6","11:00","33.3"
"Pori Paanakedonkatu","2024","4","6","12:00","36.7"
"Pori Paanakedonkatu","2024","4","6","13:00","32.8"
"Pori Paanakedonkatu","2024","4","6","14:00","50.5"
"Pori Paanakedonkatu","2024","4","6","15:00","44.8"
"Pori Paanakedonkatu","2024","4","6","16:00","37.4"
"Pori Paanakedonkatu","2024","4","6","17:00","18.9"
"Pori Paanakedonkatu","2024","4","6","18:00","22.8"
"Pori Paanakedonkatu","2024","4","6","19:00","48"
"Pori Paanakedonkatu","2024","4","6","20:00","54.1"
"Pori Paanakedonkatu","2024","4","6","21:00","47.1"
"Pori Paanakedonkatu","2024","4","6","22:00","42.1"
"Pori Paanakedonkatu","2024","4","6","23:00","23.7"
"Pori Paanakedonkatu","2024","4","7","00:00","13.7"
"Pori Paanakedonkatu","2024","4","7","01:00","10.7"
"Pori Paanakedonkatu","2024","4","7","02:00","21.6"
"Pori Paanakedonkatu","2024","4","7","03:00","7.3"
"Pori Paanakedonkatu","2024","4","7","04:00","5.7"
"Pori Paanakedonkatu","2024","4","7","05:00","5.2"
"Pori Paanakedonkatu","2024","4","7","06:00","4.2"
"Pori Paanakedonkatu","2024","4","7","07:00","3"
"Pori Paanakedonkatu","2024","4","7","08:00","3.2"
"Pori Paanakedonkatu","2024","4","7","09:00","3.6"
"Pori Paanakedonkatu","2024","4","7","10:00","4.3"
"Pori Paanakedonkatu","2024","4","7","11:00","3.4"
"Pori Paanakedonkatu","2024","4","7","12:00","4.7"
"Pori Paanakedonkatu","2024","4","7","13:00","3.8"
"Pori Paanakedonkatu","2024","4","7","14:00","2.8"
"Pori Paanakedonkatu","2024","4","7","15:00","4.2"
"Pori Paanakedonkatu","2024","4","7","16:00","5.5"
"Pori Paanakedonkatu","2024","4","7","17:00","3.9"
"Pori Paanakedonkatu","2024","4","7","18:00","3.5"
"Pori Paanakedonkatu","2024","4","7","19:00","4.5"
"Pori Paanakedonkatu","2024","4","7","20:00","5"
"Pori Paanakedonkatu","2024","4","7","21:00","5.2"
"Pori Paanakedonkatu","2024","4","7","22:00","5.6"
"Pori Paanakedonkatu","2024","4","7","23:00","5.8"
"Pori Paanakedonkatu","2024","4","8","00:00","6.6"
"Pori Paanakedonkatu","2024","4","8","01:00","7.1"
"Pori Paanakedonkatu","2024","4","8","02:00","7.9"
"Pori Paanakedonkatu","2024","4","8","03:00","8.5"
"Pori Paanakedonkatu","2024","4","8","04:00","8.4"
"Pori Paanakedonkatu","2024","4","8","05:00","8.8"
"Pori Paanakedonkatu","2024","4","8","06:00","8.8"
"Pori Paanakedonkatu","2024","4","8","07:00","9"
"Pori Paanakedonkatu","2024","4","8","08:00","12.6"
"Pori Paanakedonkatu","2024","4","8","09:00","17.3"
"Pori Paanakedonkatu","2024","4","8","10:00","18.4"
"Pori Paanakedonkatu","2024","4","8","11:00","17.7"
"Pori Paanakedonkatu","2024","4","8","12:00","17.1"
"Pori Paanakedonkatu","2024","4","8","13:00","14.5"
"Pori Paanakedonkatu","2024","4","8","14:00","19.9"
"Pori Paanakedonkatu","2024","4","8","15:00","20.9"
"Pori Paanakedonkatu","2024","4","8","16:00","18.7"
"Pori Paanakedonkatu","2024","4","8","17:00","19.9"
"Pori Paanakedonkatu","2024","4","8","18:00","21.3"
"Pori Paanakedonkatu","2024","4","8","19:00","28.9"
"Pori Paanakedonkatu","2024","4","8","20:00","20"
"Pori Paanakedonkatu","2024","4","8","21:00","32.8"
"Pori Paanakedonkatu","2024","4","8","22:00","31.7"
"Pori Paanakedonkatu","2024","4","8","23:00","22.1"
"Pori Paanakedonkatu","2024","4","9","00:00","22.3"
"Pori Paanakedonkatu","2024","4","9","01:00","20.2"
"Pori Paanakedonkatu","2024","4","9","02:00","28.3"
"Pori Paanakedonkatu","2024","4","9","03:00","40.3"
"Pori Paanakedonkatu","2024","4","9","04:00","64.9"
"Pori Paanakedonkatu","2024","4","9","05:00","43.9"
"Pori Paanakedonkatu","2024","4","9","06:00","32.5"
"Pori Paanakedonkatu","2024","4","9","07:00","40.9"
"Pori Paanakedonkatu","2024","4","9","08:00","54.7"
"Pori Paanakedonkatu","2024","4","9","09:00","45.2"
"Pori Paanakedonkatu","2024","4","9","10:00","69.4"
"Pori Paanakedonkatu","2024","4","9","11:00","56.1"
"Pori Paanakedonkatu","2024","4","9","12:00","18.9"
"Pori Paanakedonkatu","2024","4","9","13:00","22.4"
"Pori Paanakedonkatu","2024","4","9","14:00","20.3"
"Pori Paanakedonkatu","2024","4","9","15:00","20.7"
"Pori Paanakedonkatu","2024","4","9","16:00","21"
"Pori Paanakedonkatu","2024","4","9","17:00","26.6"
"Pori Paanakedonkatu","2024","4","9","18:00","68.4"
"Pori Paanakedonkatu","2024","4","9","19:00","157.1"
"Pori Paanakedonkatu","2024","4","9","20:00","174.1"
"Pori Paanakedonkatu","2024","4","9","21:00","111.4"
"Pori Paanakedonkatu","2024","4","9","22:00","78.9"
"Pori Paanakedonkatu","2024","4","9","23:00","44"
"Pori Paanakedonkatu","2024","4","10","00:00","54.8"
"Pori Paanakedonkatu","2024","4","10","01:00","24.4"
"Pori Paanakedonkatu","2024","4","10","02:00","25.4"
"Pori Paanakedonkatu","2024","4","10","03:00","17.3"
"Pori Paanakedonkatu","2024","4","10","04:00","10.1"
"Pori Paanakedonkatu","2024","4","10","05:00","13.7"
"Pori Paanakedonkatu","2024","4","10","06:00","17.9"
"Pori Paanakedonkatu","2024","4","10","07:00","28.4"
"Pori Paanakedonkatu","2024","4","10","08:00","31.2"
"Pori Paanakedonkatu","2024","4","10","09:00","32"
"Pori Paanakedonkatu","2024","4","10","10:00","-"
"Pori Paanakedonkatu","2024","4","10","11:00","15.6"
"Pori Paanakedonkatu","2024","4","10","12:00","27.3"
"Pori Paanakedonkatu","2024","4","10","13:00","32.8"
"Pori Paanakedonkatu","2024","4","10","14:00","26.6"
"Pori Paanakedonkatu","2024","4","10","15:00","22.4"
"Pori Paanakedonkatu","2024","4","10","16:00","24.8"
"Pori Paanakedonkatu","2024","4","10","17:00","5.5"
"Pori Paanakedonkatu","2024","4","10","18:00","4.3"
"Pori Paanakedonkatu","2024","4","10","19:00","2.7"
"Pori Paanakedonkatu","2024","4","10","20:00","2.5"
"Pori Paanakedonkatu","2024","4","10","21:00","1.9"
"Pori Paanakedonkatu","2024","4","10","22:00","1.5"
"Pori Paanakedonkatu","2024","4","10","23:00","1.9"
"Pori Paanakedonkatu","2024","4","11","00:00","2.1"
"Pori Paanakedonkatu","2024","4","11","01:00","2.2"
"Pori Paanakedonkatu","2024","4","11","02:00","2.3"
"Pori Paanakedonkatu","2024","4","11","03:00","2.5"
"Pori Paanakedonkatu","2024","4","11","04:00","3.4"
"Pori Paanakedonkatu","2024","4","11","05:00","5.1"
"Pori Paanakedonkatu","2024","4","11","06:00","8.6"
"Pori Paanakedonkatu","2024","4","11","07:00","8.9"
"Pori Paanakedonkatu","2024","4","11","08:00","8.6"
"Pori Paanakedonkatu","2024","4","11","09:00","9.6"
"Pori Paanakedonkatu","2024","4","11","10:00","13.7"
"Pori Paanakedonkatu","2024","4","11","11:00","14.6"
"Pori Paanakedonkatu","2024","4","11","12:00","15.3"
"Pori Paanakedonkatu","2024","4","11","13:00","16.9"
"Pori Paanakedonkatu","2024","4","11","14:00","6.8"
"Pori Paanakedonkatu","2024","4","11","15:00","5.6"
"Pori Paanakedonkatu","2024","4","11","16:00","5.6"
"Pori Paanakedonkatu","2024","4","11","17:00","3"
"Pori Paanakedonkatu","2024","4","11","18:00","1.7"
"Pori Paanakedonkatu","2024","4","11","19:00","1.5"
"Pori Paanakedonkatu","2024","4","11","20:00","1.8"
"Pori Paanakedonkatu","2024","4","11","21:00","1.2"
"Pori Paanakedonkatu","2024","4","11","22:00","1.2"
"Pori Paanakedonkatu","2024","4","11","23:00","1.1"
"Pori Paanakedonkatu","2024","4","12","00:00","1"
"Pori Paanakedonkatu","2024","4","12","01:00","1.1"
"Pori Paanakedonkatu","2024","4","12","02:00","1.4"
"Pori Paanakedonkatu","2024","4","12","03:00","1.1"
"Pori Paanakedonkatu","2024","4","12","04:00","1.6"
"Pori Paanakedonkatu","2024","4","12","05:00","6.8"
"Pori Paanakedonkatu","2024","4","12","06:00","2.2"
"Pori Paanakedonkatu","2024","4","12","07:00","1.4"
"Pori Paanakedonkatu","2024","4","12","08:00","6.8"
"Pori Paanakedonkatu","2024","4","12","09:00","39.2"
"Pori Paanakedonkatu","2024","4","12","10:00","24"
"Pori Paanakedonkatu","2024","4","12","11:00","49.8"
"Pori Paanakedonkatu","2024","4","12","12:00","32.1"
"Pori Paanakedonkatu","2024","4","12","13:00","11.1"
"Pori Paanakedonkatu","2024","4","12","14:00","13.1"
"Pori Paanakedonkatu","2024","4","12","15:00","13.1"
"Pori Paanakedonkatu","2024","4","12","16:00","17.2"
"Pori Paanakedonkatu","2024","4","12","17:00","11.9"
"Pori Paanakedonkatu","2024","4","12","18:00","31.7"
"Pori Paanakedonkatu","2024","4","12","19:00","152.8"
"Pori Paanakedonkatu","2024","4","12","20:00","106.5"
"Pori Paanakedonkatu","2024","4","12","21:00","45.5"
"Pori Paanakedonkatu","2024","4","12","22:00","8.5"
"Pori Paanakedonkatu","2024","4","12","23:00","9.3"
"Pori Paanakedonkatu","2024","4","13","00:00","15.1"
"Pori Paanakedonkatu","2024","4","13","01:00","22.1"
"Pori Paanakedonkatu","2024","4","13","02:00","18.6"
"Pori Paanakedonkatu","2024","4","13","03:00","17.2"
"Pori Paanakedonkatu","2024","4","13","04:00","15.2"
"Pori Paanakedonkatu","2024","4","13","05:00","27.7"
"Pori Paanakedonkatu","2024","4","13","06:00","7.1"
"Pori Paanakedonkatu","2024","4","13","07:00","8.4"
"Pori Paanakedonkatu","2024","4","13","08:00","12.6"
"Pori Paanakedonkatu","2024","4","13","09:00","27.9"
"Pori Paanakedonkatu","2024","4","13","10:00","21.7"
"Pori Paanakedonkatu","2024","4","13","11:00","24.8"
"Pori Paanakedonkatu","2024","4","13","12:00","12.4"
"Pori Paanakedonkatu","2024","4","13","13:00","11.9"
"Pori Paanakedonkatu","2024","4","13","14:00","10"
"Pori Paanakedonkatu","2024","4","13","15:00","3.7"
"Pori Paanakedonkatu","2024","4","13","16:00","8.3"
"Pori Paanakedonkatu","2024","4","13","17:00","10"
"Pori Paanakedonkatu","2024","4","13","18:00","3.2"
"Pori Paanakedonkatu","2024","4","13","19:00","2.6"
"Pori Paanakedonkatu","2024","4","13","20:00","3.6"
"Pori Paanakedonkatu","2024","4","13","21:00","2.8"
"Pori Paanakedonkatu","2024","4","13","22:00","3.8"
"Pori Paanakedonkatu","2024","4","13","23:00","3.9"
"Pori Paanakedonkatu","2024","4","14","00:00","5.6"
"Pori Paanakedonkatu","2024","4","14","01:00","6.2"
"Pori Paanakedonkatu","2024","4","14","02:00","4.2"
"Pori Paanakedonkatu","2024","4","14","03:00","2.4"
"Pori Paanakedonkatu","2024","4","14","04:00","2.3"
"Pori Paanakedonkatu","2024","4","14","05:00","2"
"Pori Paanakedonkatu","2024","4","14","06:00","2.6"
"Pori Paanakedonkatu","2024","4","14","07:00","5.9"
"Pori Paanakedonkatu","2024","4","14","08:00","6"
"Pori Paanakedonkatu","2024","4","14","09:00","5.7"
"Pori Paanakedonkatu","2024","4","14","10:00","10"
"Pori Paanakedonkatu","2024","4","14","11:00","9.3"
"Pori Paanakedonkatu","2024","4","14","12:00","22.7"
"Pori Paanakedonkatu","2024","4","14","13:00","30.9"
"Pori Paanakedonkatu","2024","4","14","14:00","19.7"
"Pori Paanakedonkatu","2024","4","14","15:00","14.7"
"Pori Paanakedonkatu","2024","4","14","16:00","11.9"
"Pori Paanakedonkatu","2024","4","14","17:00","2.6"
"Pori Paanakedonkatu","2024","4","14","18:00","2.8"
"Pori Paanakedonkatu","2024","4","14","19:00","4"
"Pori Paanakedonkatu","2024","4","14","20:00","4.3"
"Pori Paanakedonkatu","2024","4","14","21:00","3.6"
"Pori Paanakedonkatu","2024","4","14","22:00","3.5"
"Pori Paanakedonkatu","2024","4","14","23:00","3.6"
"Pori Paanakedonkatu","2024","4","15","00:00","5.8"
"Pori Paanakedonkatu","2024","4","15","01:00","3.8"
"Pori Paanakedonkatu","2024","4","15","02:00","4.9"
"Pori Paanakedonkatu","2024","4","15","03:00","6.1"
"Pori Paanakedonkatu","2024","4","15","04:00","11.5"
"Pori Paanakedonkatu","2024","4","15","05:00","16.5"
"Pori Paanakedonkatu","2024","4","15","06:00","14.2"
"Pori Paanakedonkatu","2024","4","15","07:00","21.8"
"Pori Paanakedonkatu","2024","4","15","08:00","31.4"
"Pori Paanakedonkatu","2024","4","15","09:00","23.8"
"Pori Paanakedonkatu","2024","4","15","10:00","27"
"Pori Paanakedonkatu","2024","4","15","11:00","18.8"
"Pori Paanakedonkatu","2024","4","15","12:00","19.2"
"Pori Paanakedonkatu","2024","4","15","13:00","29.8"
"Pori Paanakedonkatu","2024","4","15","14:00","18.1"
"Pori Paanakedonkatu","2024","4","15","15:00","14.1"
"Pori Paanakedonkatu","2024","4","15","16:00","14"
"Pori Paanakedonkatu","2024","4","15","17:00","25.5"
"Pori Paanakedonkatu","2024","4","15","18:00","22.4"
"Pori Paanakedonkatu","2024","4","15","19:00","19"
"Pori Paanakedonkatu","2024","4","15","20:00","10.7"
"Pori Paanakedonkatu","2024","4","15","21:00","4.7"
"Pori Paanakedonkatu","2024","4","15","22:00","2.6"
"Pori Paanakedonkatu","2024","4","15","23:00","3.2"
"Pori Paanakedonkatu","2024","4","16","00:00","15.4"
"Pori Paanakedonkatu","2024","4","16","01:00","8.5"
"Pori Paanakedonkatu","2024","4","16","02:00","14.9"
"Pori Paanakedonkatu","2024","4","16","03:00","20.1"
"Pori Paanakedonkatu","2024","4","16","04:00","8.5"
"Pori Paanakedonkatu","2024","4","16","05:00","3.5"
"Pori Paanakedonkatu","2024","4","16","06:00","8.8"
"Pori Paanakedonkatu","2024","4","16","07:00","28.5"
"Pori Paanakedonkatu","2024","4","16","08:00","38.4"
"Pori Paanakedonkatu","2024","4","16","09:00","77.4"
"Pori Paanakedonkatu","2024","4","16","10:00","60.1"
"Pori Paanakedonkatu","2024","4","16","11:00","67.3"
"Pori Paanakedonkatu","2024","4","16","12:00","59.4"
"Pori Paanakedonkatu","2024","4","16","13:00","55"
"Pori Paanakedonkatu","2024","4","16","14:00","49.4"
"Pori Paanakedonkatu","2024","4","16","15:00","40.9"
"Pori Paanakedonkatu","2024","4","16","16:00","48.5"
"Pori Paanakedonkatu","2024","4","16","17:00","37.3"
"Pori Paanakedonkatu","2024","4","16","18:00","20.1"
"Pori Paanakedonkatu","2024","4","16","19:00","16.7"
"Pori Paanakedonkatu","2024","4","16","20:00","10.1"
"Pori Paanakedonkatu","2024","4","16","21:00","5.4"
"Pori Paanakedonkatu","2024","4","16","22:00","5.7"
"Pori Paanakedonkatu","2024","4","16","23:00","5.5"
