"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Helsinki Teollisuuskatu","2024","5","16","05:00","74.8"
"Helsinki Teollisuuskatu","2024","5","16","06:00","70.6"
"Helsinki Teollisuuskatu","2024","5","16","07:00","67.8"
"Helsinki Teollisuuskatu","2024","5","16","08:00","52"
"Helsinki Teollisuuskatu","2024","5","16","09:00","34.4"
"Helsinki Teollisuuskatu","2024","5","16","10:00","37.7"
"Helsinki Teollisuuskatu","2024","5","16","11:00","39.2"
"Helsinki Teollisuuskatu","2024","5","16","12:00","41.4"
"Helsinki Teollisuuskatu","2024","5","16","13:00","39.6"
"Helsinki Teollisuuskatu","2024","5","16","14:00","45.8"
"Helsinki Teollisuuskatu","2024","5","16","15:00","35.6"
"Helsinki Teollisuuskatu","2024","5","16","16:00","45.5"
"Helsinki Teollisuuskatu","2024","5","16","17:00","40.2"
"Helsinki Teollisuuskatu","2024","5","16","18:00","35.8"
"Helsinki Teollisuuskatu","2024","5","16","19:00","27.3"
"Helsinki Teollisuuskatu","2024","5","16","20:00","27.9"
"Helsinki Teollisuuskatu","2024","5","16","21:00","24.6"
"Helsinki Teollisuuskatu","2024","5","16","22:00","21.3"
"Helsinki Teollisuuskatu","2024","5","16","23:00","19.2"
"Helsinki Teollisuuskatu","2024","5","17","00:00","16.9"
"Helsinki Teollisuuskatu","2024","5","17","01:00","17.7"
"Helsinki Teollisuuskatu","2024","5","17","02:00","16.5"
"Helsinki Teollisuuskatu","2024","5","17","03:00","20.1"
"Helsinki Teollisuuskatu","2024","5","17","04:00","23.5"
"Helsinki Teollisuuskatu","2024","5","17","05:00","24.4"
"Helsinki Teollisuuskatu","2024","5","17","06:00","34.6"
"Helsinki Teollisuuskatu","2024","5","17","07:00","34.3"
"Helsinki Teollisuuskatu","2024","5","17","08:00","40.9"
"Helsinki Teollisuuskatu","2024","5","17","09:00","42"
"Helsinki Teollisuuskatu","2024","5","17","10:00","32.3"
"Helsinki Teollisuuskatu","2024","5","17","11:00","36"
"Helsinki Teollisuuskatu","2024","5","17","12:00","30"
"Helsinki Teollisuuskatu","2024","5","17","13:00","27.7"
"Helsinki Teollisuuskatu","2024","5","17","14:00","25.1"
"Helsinki Teollisuuskatu","2024","5","17","15:00","24.3"
"Helsinki Teollisuuskatu","2024","5","17","16:00","23.5"
"Helsinki Teollisuuskatu","2024","5","17","17:00","21.4"
"Helsinki Teollisuuskatu","2024","5","17","18:00","19.2"
"Helsinki Teollisuuskatu","2024","5","17","19:00","24"
"Helsinki Teollisuuskatu","2024","5","17","20:00","21.1"
"Helsinki Teollisuuskatu","2024","5","17","21:00","23.6"
"Helsinki Teollisuuskatu","2024","5","17","22:00","25.9"
"Helsinki Teollisuuskatu","2024","5","17","23:00","21.1"
"Helsinki Teollisuuskatu","2024","5","18","00:00","20.1"
"Helsinki Teollisuuskatu","2024","5","18","01:00","17.5"
"Helsinki Teollisuuskatu","2024","5","18","02:00","16.1"
"Helsinki Teollisuuskatu","2024","5","18","03:00","15.6"
"Helsinki Teollisuuskatu","2024","5","18","04:00","12.9"
"Helsinki Teollisuuskatu","2024","5","18","05:00","14.3"
"Helsinki Teollisuuskatu","2024","5","18","06:00","19.2"
"Helsinki Teollisuuskatu","2024","5","18","07:00","20"
"Helsinki Teollisuuskatu","2024","5","18","08:00","19.8"
"Helsinki Teollisuuskatu","2024","5","18","09:00","17.1"
"Helsinki Teollisuuskatu","2024","5","18","10:00","15.5"
"Helsinki Teollisuuskatu","2024","5","18","11:00","15.2"
"Helsinki Teollisuuskatu","2024","5","18","12:00","12.4"
"Helsinki Teollisuuskatu","2024","5","18","13:00","15"
"Helsinki Teollisuuskatu","2024","5","18","14:00","10.7"
"Helsinki Teollisuuskatu","2024","5","18","15:00","11.4"
"Helsinki Teollisuuskatu","2024","5","18","16:00","10.2"
"Helsinki Teollisuuskatu","2024","5","18","17:00","9.2"
"Helsinki Teollisuuskatu","2024","5","18","18:00","13.7"
"Helsinki Teollisuuskatu","2024","5","18","19:00","10.5"
"Helsinki Teollisuuskatu","2024","5","18","20:00","14.8"
"Helsinki Teollisuuskatu","2024","5","18","21:00","15.3"
"Helsinki Teollisuuskatu","2024","5","18","22:00","13.7"
"Helsinki Teollisuuskatu","2024","5","18","23:00","13.5"
"Helsinki Teollisuuskatu","2024","5","19","00:00","14.9"
"Helsinki Teollisuuskatu","2024","5","19","01:00","19"
"Helsinki Teollisuuskatu","2024","5","19","02:00","15.3"
"Helsinki Teollisuuskatu","2024","5","19","03:00","15.2"
"Helsinki Teollisuuskatu","2024","5","19","04:00","13.1"
"Helsinki Teollisuuskatu","2024","5","19","05:00","12.9"
"Helsinki Teollisuuskatu","2024","5","19","06:00","15"
"Helsinki Teollisuuskatu","2024","5","19","07:00","22.4"
"Helsinki Teollisuuskatu","2024","5","19","08:00","15.8"
"Helsinki Teollisuuskatu","2024","5","19","09:00","16.5"
"Helsinki Teollisuuskatu","2024","5","19","10:00","20.5"
"Helsinki Teollisuuskatu","2024","5","19","11:00","27.9"
"Helsinki Teollisuuskatu","2024","5","19","12:00","20.5"
"Helsinki Teollisuuskatu","2024","5","19","13:00","27.4"
"Helsinki Teollisuuskatu","2024","5","19","14:00","25.2"
"Helsinki Teollisuuskatu","2024","5","19","15:00","30"
"Helsinki Teollisuuskatu","2024","5","19","16:00","28"
"Helsinki Teollisuuskatu","2024","5","19","17:00","26.1"
"Helsinki Teollisuuskatu","2024","5","19","18:00","28.4"
"Helsinki Teollisuuskatu","2024","5","19","19:00","29.1"
"Helsinki Teollisuuskatu","2024","5","19","20:00","22.1"
"Helsinki Teollisuuskatu","2024","5","19","21:00","23.9"
"Helsinki Teollisuuskatu","2024","5","19","22:00","20.9"
"Helsinki Teollisuuskatu","2024","5","19","23:00","19.5"
"Helsinki Teollisuuskatu","2024","5","20","00:00","14.3"
"Helsinki Teollisuuskatu","2024","5","20","01:00","16.7"
"Helsinki Teollisuuskatu","2024","5","20","02:00","18.3"
"Helsinki Teollisuuskatu","2024","5","20","03:00","19.6"
"Helsinki Teollisuuskatu","2024","5","20","04:00","15"
"Helsinki Teollisuuskatu","2024","5","20","05:00","25.2"
"Helsinki Teollisuuskatu","2024","5","20","06:00","22.6"
"Helsinki Teollisuuskatu","2024","5","20","07:00","22.3"
"Helsinki Teollisuuskatu","2024","5","20","08:00","22.8"
"Helsinki Teollisuuskatu","2024","5","20","09:00","18.8"
"Helsinki Teollisuuskatu","2024","5","20","10:00","17.4"
"Helsinki Teollisuuskatu","2024","5","20","11:00","14.5"
"Helsinki Teollisuuskatu","2024","5","20","12:00","12.9"
"Helsinki Teollisuuskatu","2024","5","20","13:00","15.2"
"Helsinki Teollisuuskatu","2024","5","20","14:00","14.1"
"Helsinki Teollisuuskatu","2024","5","20","15:00","14.6"
"Helsinki Teollisuuskatu","2024","5","20","16:00","12.5"
"Helsinki Teollisuuskatu","2024","5","20","17:00","11.7"
"Helsinki Teollisuuskatu","2024","5","20","18:00","14.2"
"Helsinki Teollisuuskatu","2024","5","20","19:00","12.3"
"Helsinki Teollisuuskatu","2024","5","20","20:00","11.9"
"Helsinki Teollisuuskatu","2024","5","20","21:00","13.9"
"Helsinki Teollisuuskatu","2024","5","20","22:00","13.3"
"Helsinki Teollisuuskatu","2024","5","20","23:00","12"
"Helsinki Teollisuuskatu","2024","5","21","00:00","9.9"
"Helsinki Teollisuuskatu","2024","5","21","01:00","8.7"
"Helsinki Teollisuuskatu","2024","5","21","02:00","9.7"
"Helsinki Teollisuuskatu","2024","5","21","03:00","10.3"
"Helsinki Teollisuuskatu","2024","5","21","04:00","14.6"
"Helsinki Teollisuuskatu","2024","5","21","05:00","14.2"
"Helsinki Teollisuuskatu","2024","5","21","06:00","20.7"
"Helsinki Teollisuuskatu","2024","5","21","07:00","21.7"
"Helsinki Teollisuuskatu","2024","5","21","08:00","17.4"
"Helsinki Teollisuuskatu","2024","5","21","09:00","15.8"
"Helsinki Teollisuuskatu","2024","5","21","10:00","44.5"
"Helsinki Teollisuuskatu","2024","5","21","11:00","34.9"
"Helsinki Teollisuuskatu","2024","5","21","12:00","43.7"
"Helsinki Teollisuuskatu","2024","5","21","13:00","26.2"
"Helsinki Teollisuuskatu","2024","5","21","14:00","17.7"
"Helsinki Teollisuuskatu","2024","5","21","15:00","17.9"
"Helsinki Teollisuuskatu","2024","5","21","16:00","21.8"
"Helsinki Teollisuuskatu","2024","5","21","17:00","20.4"
"Helsinki Teollisuuskatu","2024","5","21","18:00","19.6"
"Helsinki Teollisuuskatu","2024","5","21","19:00","15.7"
"Helsinki Teollisuuskatu","2024","5","21","20:00","17.2"
"Helsinki Teollisuuskatu","2024","5","21","21:00","30.3"
"Helsinki Teollisuuskatu","2024","5","21","22:00","30.2"
"Helsinki Teollisuuskatu","2024","5","21","23:00","14"
"Helsinki Teollisuuskatu","2024","5","22","00:00","14.3"
"Helsinki Teollisuuskatu","2024","5","22","01:00","15.2"
"Helsinki Teollisuuskatu","2024","5","22","02:00","13.6"
"Helsinki Teollisuuskatu","2024","5","22","03:00","20.8"
"Helsinki Teollisuuskatu","2024","5","22","04:00","27"
"Helsinki Teollisuuskatu","2024","5","22","05:00","42.5"
"Helsinki Teollisuuskatu","2024","5","22","06:00","48.9"
"Helsinki Teollisuuskatu","2024","5","22","07:00","61.1"
"Helsinki Teollisuuskatu","2024","5","22","08:00","38.3"
"Helsinki Teollisuuskatu","2024","5","22","09:00","39"
"Helsinki Teollisuuskatu","2024","5","22","10:00","34.3"
"Helsinki Teollisuuskatu","2024","5","22","11:00","36.1"
"Helsinki Teollisuuskatu","2024","5","22","12:00","34.5"
"Helsinki Teollisuuskatu","2024","5","22","13:00","26.3"
"Helsinki Teollisuuskatu","2024","5","22","14:00","21.7"
"Helsinki Teollisuuskatu","2024","5","22","15:00","28.7"
"Helsinki Teollisuuskatu","2024","5","22","16:00","21"
"Helsinki Teollisuuskatu","2024","5","22","17:00","21.5"
"Helsinki Teollisuuskatu","2024","5","22","18:00","20.5"
"Helsinki Teollisuuskatu","2024","5","22","19:00","14.8"
"Helsinki Teollisuuskatu","2024","5","22","20:00","14.9"
"Helsinki Teollisuuskatu","2024","5","22","21:00","15.8"
"Helsinki Teollisuuskatu","2024","5","22","22:00","13.1"
"Helsinki Teollisuuskatu","2024","5","22","23:00","12.7"
"Helsinki Teollisuuskatu","2024","5","23","00:00","11.3"
"Helsinki Teollisuuskatu","2024","5","23","01:00","12.4"
"Helsinki Teollisuuskatu","2024","5","23","02:00","12"
"Helsinki Teollisuuskatu","2024","5","23","03:00","15.1"
"Helsinki Teollisuuskatu","2024","5","23","04:00","29.1"
"Helsinki Teollisuuskatu","2024","5","23","05:00","37.5"
"Helsinki Teollisuuskatu","2024","5","23","06:00","54.1"
"Helsinki Teollisuuskatu","2024","5","23","07:00","34.1"
"Helsinki Teollisuuskatu","2024","5","23","08:00","38.5"
"Helsinki Teollisuuskatu","2024","5","23","09:00","31.2"
"Helsinki Teollisuuskatu","2024","5","23","10:00","39.9"
"Helsinki Teollisuuskatu","2024","5","23","11:00","41.7"
"Helsinki Teollisuuskatu","2024","5","23","12:00","49.4"
"Helsinki Teollisuuskatu","2024","5","23","13:00","35"
"Helsinki Teollisuuskatu","2024","5","23","14:00","33.5"
"Helsinki Teollisuuskatu","2024","5","23","15:00","20.5"
"Helsinki Teollisuuskatu","2024","5","23","16:00","18.1"
"Helsinki Teollisuuskatu","2024","5","23","17:00","16.2"
"Helsinki Teollisuuskatu","2024","5","23","18:00","12.5"
"Helsinki Teollisuuskatu","2024","5","23","19:00","14.5"
"Helsinki Teollisuuskatu","2024","5","23","20:00","18"
"Helsinki Teollisuuskatu","2024","5","23","21:00","18.3"
"Helsinki Teollisuuskatu","2024","5","23","22:00","19.8"
"Helsinki Teollisuuskatu","2024","5","23","23:00","19.3"
"Helsinki Teollisuuskatu","2024","5","24","00:00","18"
"Helsinki Teollisuuskatu","2024","5","24","01:00","21.7"
"Helsinki Teollisuuskatu","2024","5","24","02:00","26.9"
"Helsinki Teollisuuskatu","2024","5","24","03:00","41.7"
"Helsinki Teollisuuskatu","2024","5","24","04:00","62.4"
"Helsinki Teollisuuskatu","2024","5","24","05:00","45.5"
"Helsinki Teollisuuskatu","2024","5","24","06:00","44.7"
"Helsinki Teollisuuskatu","2024","5","24","07:00","42.7"
"Helsinki Teollisuuskatu","2024","5","24","08:00","42.4"
"Helsinki Teollisuuskatu","2024","5","24","09:00","40.8"
"Helsinki Teollisuuskatu","2024","5","24","10:00","50.1"
"Helsinki Teollisuuskatu","2024","5","24","11:00","45.4"
"Helsinki Teollisuuskatu","2024","5","24","12:00","41.8"
"Helsinki Teollisuuskatu","2024","5","24","13:00","45.3"
"Helsinki Teollisuuskatu","2024","5","24","14:00","43.2"
"Helsinki Teollisuuskatu","2024","5","24","15:00","39.3"
"Helsinki Teollisuuskatu","2024","5","24","16:00","35.4"
"Helsinki Teollisuuskatu","2024","5","24","17:00","37.8"
"Helsinki Teollisuuskatu","2024","5","24","18:00","38.6"
"Helsinki Teollisuuskatu","2024","5","24","19:00","52.8"
"Helsinki Teollisuuskatu","2024","5","24","20:00","45.4"
"Helsinki Teollisuuskatu","2024","5","24","21:00","39.3"
"Helsinki Teollisuuskatu","2024","5","24","22:00","37.8"
"Helsinki Teollisuuskatu","2024","5","24","23:00","30.2"
"Helsinki Teollisuuskatu","2024","5","25","00:00","28.7"
"Helsinki Teollisuuskatu","2024","5","25","01:00","24.4"
"Helsinki Teollisuuskatu","2024","5","25","02:00","30.4"
"Helsinki Teollisuuskatu","2024","5","25","03:00","32.9"
"Helsinki Teollisuuskatu","2024","5","25","04:00","30.5"
"Helsinki Teollisuuskatu","2024","5","25","05:00","38.2"
"Helsinki Teollisuuskatu","2024","5","25","06:00","41.4"
"Helsinki Teollisuuskatu","2024","5","25","07:00","43"
"Helsinki Teollisuuskatu","2024","5","25","08:00","44.9"
"Helsinki Teollisuuskatu","2024","5","25","09:00","41.1"
"Helsinki Teollisuuskatu","2024","5","25","10:00","45.7"
"Helsinki Teollisuuskatu","2024","5","25","11:00","38.9"
"Helsinki Teollisuuskatu","2024","5","25","12:00","44.3"
"Helsinki Teollisuuskatu","2024","5","25","13:00","46.8"
"Helsinki Teollisuuskatu","2024","5","25","14:00","39.6"
"Helsinki Teollisuuskatu","2024","5","25","15:00","20.7"
"Helsinki Teollisuuskatu","2024","5","25","16:00","22.6"
"Helsinki Teollisuuskatu","2024","5","25","17:00","25"
"Helsinki Teollisuuskatu","2024","5","25","18:00","16.8"
"Helsinki Teollisuuskatu","2024","5","25","19:00","16.5"
"Helsinki Teollisuuskatu","2024","5","25","20:00","17.6"
"Helsinki Teollisuuskatu","2024","5","25","21:00","28.7"
"Helsinki Teollisuuskatu","2024","5","25","22:00","33.9"
"Helsinki Teollisuuskatu","2024","5","25","23:00","26.7"
"Helsinki Teollisuuskatu","2024","5","26","00:00","21.7"
"Helsinki Teollisuuskatu","2024","5","26","01:00","20.2"
"Helsinki Teollisuuskatu","2024","5","26","02:00","20.1"
"Helsinki Teollisuuskatu","2024","5","26","03:00","17.8"
"Helsinki Teollisuuskatu","2024","5","26","04:00","19.6"
"Helsinki Teollisuuskatu","2024","5","26","05:00","23.4"
"Helsinki Teollisuuskatu","2024","5","26","06:00","29.7"
"Helsinki Teollisuuskatu","2024","5","26","07:00","35.1"
"Helsinki Teollisuuskatu","2024","5","26","08:00","39.7"
"Helsinki Teollisuuskatu","2024","5","26","09:00","44.8"
"Helsinki Teollisuuskatu","2024","5","26","10:00","41.4"
"Helsinki Teollisuuskatu","2024","5","26","11:00","41.1"
"Helsinki Teollisuuskatu","2024","5","26","12:00","33.7"
"Helsinki Teollisuuskatu","2024","5","26","13:00","40"
"Helsinki Teollisuuskatu","2024","5","26","14:00","30.9"
"Helsinki Teollisuuskatu","2024","5","26","15:00","37.9"
"Helsinki Teollisuuskatu","2024","5","26","16:00","37.2"
"Helsinki Teollisuuskatu","2024","5","26","17:00","33"
"Helsinki Teollisuuskatu","2024","5","26","18:00","31.3"
"Helsinki Teollisuuskatu","2024","5","26","19:00","26"
"Helsinki Teollisuuskatu","2024","5","26","20:00","21.9"
"Helsinki Teollisuuskatu","2024","5","26","21:00","21.1"
"Helsinki Teollisuuskatu","2024","5","26","22:00","22.6"
"Helsinki Teollisuuskatu","2024","5","26","23:00","21.4"
"Helsinki Teollisuuskatu","2024","5","27","00:00","19.7"
"Helsinki Teollisuuskatu","2024","5","27","01:00","22.5"
"Helsinki Teollisuuskatu","2024","5","27","02:00","23.7"
"Helsinki Teollisuuskatu","2024","5","27","03:00","40.7"
"Helsinki Teollisuuskatu","2024","5","27","04:00","40.6"
"Helsinki Teollisuuskatu","2024","5","27","05:00","44.2"
"Helsinki Teollisuuskatu","2024","5","27","06:00","61.5"
"Helsinki Teollisuuskatu","2024","5","27","07:00","62.9"
"Helsinki Teollisuuskatu","2024","5","27","08:00","71.3"
"Helsinki Teollisuuskatu","2024","5","27","09:00","71.6"
"Helsinki Teollisuuskatu","2024","5","27","10:00","69"
"Helsinki Teollisuuskatu","2024","5","27","11:00","68.1"
"Helsinki Teollisuuskatu","2024","5","27","12:00","64.8"
"Helsinki Teollisuuskatu","2024","5","27","13:00","57.2"
"Helsinki Teollisuuskatu","2024","5","27","14:00","56.2"
"Helsinki Teollisuuskatu","2024","5","27","15:00","55.6"
"Helsinki Teollisuuskatu","2024","5","27","16:00","37.1"
"Helsinki Teollisuuskatu","2024","5","27","17:00","29.9"
"Helsinki Teollisuuskatu","2024","5","27","18:00","26.1"
"Helsinki Teollisuuskatu","2024","5","27","19:00","27.4"
"Helsinki Teollisuuskatu","2024","5","27","20:00","28.5"
"Helsinki Teollisuuskatu","2024","5","27","21:00","28.9"
"Helsinki Teollisuuskatu","2024","5","27","22:00","33.4"
"Helsinki Teollisuuskatu","2024","5","27","23:00","34.3"
"Helsinki Teollisuuskatu","2024","5","28","00:00","28.8"
"Helsinki Teollisuuskatu","2024","5","28","01:00","30.1"
"Helsinki Teollisuuskatu","2024","5","28","02:00","29.7"
"Helsinki Teollisuuskatu","2024","5","28","03:00","28.8"
"Helsinki Teollisuuskatu","2024","5","28","04:00","41.9"
"Helsinki Teollisuuskatu","2024","5","28","05:00","51.3"
"Helsinki Teollisuuskatu","2024","5","28","06:00","63.8"
"Helsinki Teollisuuskatu","2024","5","28","07:00","57.9"
"Helsinki Teollisuuskatu","2024","5","28","08:00","51.1"
"Helsinki Teollisuuskatu","2024","5","28","09:00","57.4"
"Helsinki Teollisuuskatu","2024","5","28","10:00","52.3"
"Helsinki Teollisuuskatu","2024","5","28","11:00","51.2"
"Helsinki Teollisuuskatu","2024","5","28","12:00","37.7"
"Helsinki Teollisuuskatu","2024","5","28","13:00","38.4"
"Helsinki Teollisuuskatu","2024","5","28","14:00","39"
"Helsinki Teollisuuskatu","2024","5","28","15:00","38.7"
"Helsinki Teollisuuskatu","2024","5","28","16:00","38.2"
"Helsinki Teollisuuskatu","2024","5","28","17:00","34.6"
"Helsinki Teollisuuskatu","2024","5","28","18:00","38.7"
"Helsinki Teollisuuskatu","2024","5","28","19:00","36.2"
"Helsinki Teollisuuskatu","2024","5","28","20:00","29.1"
"Helsinki Teollisuuskatu","2024","5","28","21:00","38.4"
"Helsinki Teollisuuskatu","2024","5","28","22:00","40.9"
"Helsinki Teollisuuskatu","2024","5","28","23:00","40"
"Helsinki Teollisuuskatu","2024","5","29","00:00","34.7"
"Helsinki Teollisuuskatu","2024","5","29","01:00","36.4"
"Helsinki Teollisuuskatu","2024","5","29","02:00","44.6"
"Helsinki Teollisuuskatu","2024","5","29","03:00","30.3"
"Helsinki Teollisuuskatu","2024","5","29","04:00","33.4"
"Helsinki Teollisuuskatu","2024","5","29","05:00","48.4"
"Helsinki Teollisuuskatu","2024","5","29","06:00","82.2"
"Helsinki Teollisuuskatu","2024","5","29","07:00","60.5"
"Helsinki Teollisuuskatu","2024","5","29","08:00","80.5"
"Helsinki Teollisuuskatu","2024","5","29","09:00","108.3"
"Helsinki Teollisuuskatu","2024","5","29","10:00","140.3"
"Helsinki Teollisuuskatu","2024","5","29","11:00","104.6"
"Helsinki Teollisuuskatu","2024","5","29","12:00","150.1"
"Helsinki Teollisuuskatu","2024","5","29","13:00","149.7"
"Helsinki Teollisuuskatu","2024","5","29","14:00","79.8"
"Helsinki Teollisuuskatu","2024","5","29","15:00","184.2"
"Helsinki Teollisuuskatu","2024","5","29","16:00","107.8"
"Helsinki Teollisuuskatu","2024","5","29","17:00","145.6"
"Helsinki Teollisuuskatu","2024","5","29","18:00","71.6"
"Helsinki Teollisuuskatu","2024","5","29","19:00","47.6"
"Helsinki Teollisuuskatu","2024","5","29","20:00","32.5"
"Helsinki Teollisuuskatu","2024","5","29","21:00","36.6"
"Helsinki Teollisuuskatu","2024","5","29","22:00","41.3"
"Helsinki Teollisuuskatu","2024","5","29","23:00","29.4"
"Helsinki Teollisuuskatu","2024","5","30","00:00","28.6"
"Helsinki Teollisuuskatu","2024","5","30","01:00","34"
"Helsinki Teollisuuskatu","2024","5","30","02:00","40.7"
"Helsinki Teollisuuskatu","2024","5","30","03:00","41.4"
"Helsinki Teollisuuskatu","2024","5","30","04:00","43.3"
"Helsinki Teollisuuskatu","2024","5","30","05:00","38.8"
"Helsinki Teollisuuskatu","2024","5","30","06:00","25.2"
"Helsinki Teollisuuskatu","2024","5","30","07:00","101.8"
"Helsinki Teollisuuskatu","2024","5","30","08:00","249.7"
"Helsinki Teollisuuskatu","2024","5","30","09:00","137.5"
"Helsinki Teollisuuskatu","2024","5","30","10:00","142"
"Helsinki Teollisuuskatu","2024","5","30","11:00","92.3"
"Helsinki Teollisuuskatu","2024","5","30","12:00","80.9"
"Helsinki Teollisuuskatu","2024","5","30","13:00","70.2"
"Helsinki Teollisuuskatu","2024","5","30","14:00","53.2"
"Helsinki Teollisuuskatu","2024","5","30","15:00","84.6"
"Helsinki Teollisuuskatu","2024","5","30","16:00","92.7"
"Helsinki Teollisuuskatu","2024","5","30","17:00","105.7"
"Helsinki Teollisuuskatu","2024","5","30","18:00","47.8"
"Helsinki Teollisuuskatu","2024","5","30","19:00","44"
"Helsinki Teollisuuskatu","2024","5","30","20:00","33.8"
"Helsinki Teollisuuskatu","2024","5","30","21:00","22.7"
"Helsinki Teollisuuskatu","2024","5","30","22:00","27.6"
"Helsinki Teollisuuskatu","2024","5","30","23:00","24.6"
"Helsinki Teollisuuskatu","2024","5","31","00:00","26.6"
"Helsinki Teollisuuskatu","2024","5","31","01:00","26.3"
"Helsinki Teollisuuskatu","2024","5","31","02:00","24.9"
"Helsinki Teollisuuskatu","2024","5","31","03:00","27.6"
"Helsinki Teollisuuskatu","2024","5","31","04:00","28.1"
"Helsinki Teollisuuskatu","2024","5","31","05:00","33.5"
"Helsinki Teollisuuskatu","2024","5","31","06:00","45.2"
"Helsinki Teollisuuskatu","2024","5","31","07:00","74.3"
"Helsinki Teollisuuskatu","2024","5","31","08:00","89.2"
"Helsinki Teollisuuskatu","2024","5","31","09:00","60.6"
"Helsinki Teollisuuskatu","2024","5","31","10:00","83.9"
"Helsinki Teollisuuskatu","2024","5","31","11:00","64"
"Helsinki Teollisuuskatu","2024","5","31","12:00","65.3"
"Helsinki Teollisuuskatu","2024","5","31","13:00","67.3"
"Helsinki Teollisuuskatu","2024","5","31","14:00","75.5"
"Helsinki Teollisuuskatu","2024","5","31","15:00","85.5"
"Helsinki Teollisuuskatu","2024","5","31","16:00","45"
"Helsinki Teollisuuskatu","2024","5","31","17:00","58.5"
"Helsinki Teollisuuskatu","2024","5","31","18:00","39.1"
"Helsinki Teollisuuskatu","2024","5","31","19:00","81.4"
"Helsinki Teollisuuskatu","2024","5","31","20:00","90.7"
"Helsinki Teollisuuskatu","2024","5","31","21:00","73.7"
"Helsinki Teollisuuskatu","2024","5","31","22:00","55.9"
"Helsinki Teollisuuskatu","2024","5","31","23:00","29.9"
"Helsinki Teollisuuskatu","2024","6","1","00:00","29.7"
"Helsinki Teollisuuskatu","2024","6","1","01:00","27.8"
"Helsinki Teollisuuskatu","2024","6","1","02:00","25.6"
"Helsinki Teollisuuskatu","2024","6","1","03:00","24.7"
"Helsinki Teollisuuskatu","2024","6","1","04:00","26.3"
"Helsinki Teollisuuskatu","2024","6","1","05:00","26.5"
"Helsinki Teollisuuskatu","2024","6","1","06:00","33.7"
"Helsinki Teollisuuskatu","2024","6","1","07:00","39.7"
"Helsinki Teollisuuskatu","2024","6","1","08:00","33.3"
"Helsinki Teollisuuskatu","2024","6","1","09:00","33"
"Helsinki Teollisuuskatu","2024","6","1","10:00","35.3"
"Helsinki Teollisuuskatu","2024","6","1","11:00","33"
"Helsinki Teollisuuskatu","2024","6","1","12:00","38.5"
"Helsinki Teollisuuskatu","2024","6","1","13:00","36.6"
"Helsinki Teollisuuskatu","2024","6","1","14:00","46.3"
"Helsinki Teollisuuskatu","2024","6","1","15:00","41.2"
"Helsinki Teollisuuskatu","2024","6","1","16:00","40.8"
"Helsinki Teollisuuskatu","2024","6","1","17:00","39.2"
"Helsinki Teollisuuskatu","2024","6","1","18:00","36.6"
"Helsinki Teollisuuskatu","2024","6","1","19:00","30.1"
"Helsinki Teollisuuskatu","2024","6","1","20:00","28.2"
"Helsinki Teollisuuskatu","2024","6","1","21:00","28.4"
"Helsinki Teollisuuskatu","2024","6","1","22:00","21.2"
"Helsinki Teollisuuskatu","2024","6","1","23:00","24.8"
"Helsinki Teollisuuskatu","2024","6","2","00:00","16.1"
"Helsinki Teollisuuskatu","2024","6","2","01:00","16.4"
"Helsinki Teollisuuskatu","2024","6","2","02:00","15.8"
"Helsinki Teollisuuskatu","2024","6","2","03:00","14.7"
"Helsinki Teollisuuskatu","2024","6","2","04:00","13.4"
"Helsinki Teollisuuskatu","2024","6","2","05:00","14.8"
"Helsinki Teollisuuskatu","2024","6","2","06:00","24.6"
"Helsinki Teollisuuskatu","2024","6","2","07:00","27"
"Helsinki Teollisuuskatu","2024","6","2","08:00","30.7"
"Helsinki Teollisuuskatu","2024","6","2","09:00","21.3"
"Helsinki Teollisuuskatu","2024","6","2","10:00","20.5"
"Helsinki Teollisuuskatu","2024","6","2","11:00","25.7"
"Helsinki Teollisuuskatu","2024","6","2","12:00","24.2"
"Helsinki Teollisuuskatu","2024","6","2","13:00","21.5"
"Helsinki Teollisuuskatu","2024","6","2","14:00","18.8"
"Helsinki Teollisuuskatu","2024","6","2","15:00","28.8"
"Helsinki Teollisuuskatu","2024","6","2","16:00","22.5"
"Helsinki Teollisuuskatu","2024","6","2","17:00","25.8"
"Helsinki Teollisuuskatu","2024","6","2","18:00","28.6"
"Helsinki Teollisuuskatu","2024","6","2","19:00","21.1"
"Helsinki Teollisuuskatu","2024","6","2","20:00","16.8"
"Helsinki Teollisuuskatu","2024","6","2","21:00","16.7"
"Helsinki Teollisuuskatu","2024","6","2","22:00","14.8"
"Helsinki Teollisuuskatu","2024","6","2","23:00","15.3"
"Helsinki Teollisuuskatu","2024","6","3","00:00","12.5"
"Helsinki Teollisuuskatu","2024","6","3","01:00","13.8"
"Helsinki Teollisuuskatu","2024","6","3","02:00","17.2"
"Helsinki Teollisuuskatu","2024","6","3","03:00","25.9"
"Helsinki Teollisuuskatu","2024","6","3","04:00","21.7"
"Helsinki Teollisuuskatu","2024","6","3","05:00","24.3"
"Helsinki Teollisuuskatu","2024","6","3","06:00","32.2"
"Helsinki Teollisuuskatu","2024","6","3","07:00","27.3"
"Helsinki Teollisuuskatu","2024","6","3","08:00","42.7"
"Helsinki Teollisuuskatu","2024","6","3","09:00","94.6"
